customer_id,churn_probability,risk_level
458,0.0833,Low
48345,0.0833,Low
49883,0.0833,Low
19020,0.0833,Low
35961,0.0833,Low
14350,0.0833,Low
51341,0.0833,Low
385,0.0833,Low
37858,0.0833,Low
11764,0.0833,Low
24560,0.0833,Low
30333,0.0833,Low
15455,0.0833,Low
26573,0.0833,Low
29185,0.0832,Low
5266,0.0832,Low
22274,0.0832,Low
11822,0.0832,Low
45788,0.0832,Low
37700,0.0832,Low
22454,0.0832,Low
49025,0.0832,Low
21191,0.0832,Low
7187,0.0832,Low
5450,0.0831,Low
49946,0.0831,Low
2751,0.0831,Low
14893,0.0831,Low
46794,0.0831,Low
4168,0.0831,Low
33438,0.0831,Low
12065,0.0831,Low
4012,0.0831,Low
23205,0.0831,Low
4324,0.0831,Low
10204,0.0831,Low
50694,0.0831,Low
11184,0.0831,Low
13317,0.0831,Low
35398,0.0831,Low
11071,0.0831,Low
11055,0.0831,Low
23775,0.083,Low
9700,0.083,Low
49928,0.083,Low
40151,0.083,Low
15429,0.083,Low
10508,0.083,Low
32751,0.083,Low
12715,0.083,Low
35800,0.083,Low
20413,0.083,Low
12608,0.083,Low
18483,0.083,Low
44283,0.083,Low
26805,0.083,Low
41770,0.0829,Low
49121,0.0829,Low
44586,0.0829,Low
51642,0.0829,Low
43245,0.0829,Low
38282,0.0829,Low
18575,0.0829,Low
49489,0.0829,Low
51999,0.0829,Low
37710,0.0829,Low
1079,0.0829,Low
33644,0.0829,Low
34160,0.0829,Low
20026,0.0829,Low
28603,0.0829,Low
7393,0.0829,Low
31159,0.0829,Low
11671,0.0828,Low
27693,0.0828,Low
2645,0.0828,Low
8288,0.0828,Low
8375,0.0828,Low
39629,0.0828,Low
44557,0.0828,Low
39499,0.0828,Low
19388,0.0828,Low
23446,0.0828,Low
27573,0.0828,Low
39601,0.0827,Low
4877,0.0827,Low
18039,0.0827,Low
49018,0.0827,Low
17790,0.0827,Low
27812,0.0827,Low
36578,0.0827,Low
44425,0.0826,Low
3138,0.0826,Low
12716,0.0826,Low
4588,0.0826,Low
14879,0.0826,Low
3050,0.0826,Low
47872,0.0826,Low
37892,0.0826,Low
897,0.0826,Low
14463,0.0825,Low
28851,0.0825,Low
39194,0.0825,Low
45901,0.0825,Low
25351,0.0825,Low
40865,0.0825,Low
30483,0.0825,Low
46730,0.0825,Low
15832,0.0825,Low
47631,0.0825,Low
46096,0.0825,Low
28716,0.0825,Low
36,0.0825,Low
3955,0.0825,Low
46121,0.0825,Low
35349,0.0824,Low
30560,0.0824,Low
20011,0.0824,Low
51987,0.0824,Low
26571,0.0824,Low
34145,0.0824,Low
22094,0.0824,Low
6096,0.0824,Low
23386,0.0824,Low
46394,0.0824,Low
7234,0.0824,Low
36071,0.0824,Low
18140,0.0824,Low
26102,0.0823,Low
32700,0.0823,Low
30291,0.0823,Low
18898,0.0823,Low
16977,0.0823,Low
38290,0.0823,Low
8900,0.0823,Low
16869,0.0823,Low
47690,0.0823,Low
51992,0.0823,Low
35311,0.0823,Low
24195,0.0823,Low
44792,0.0823,Low
47934,0.0823,Low
2257,0.0823,Low
48737,0.0823,Low
10871,0.0822,Low
38093,0.0822,Low
4146,0.0822,Low
8219,0.0822,Low
43685,0.0822,Low
8005,0.0822,Low
32463,0.0822,Low
2290,0.0822,Low
37074,0.0822,Low
12197,0.0822,Low
4775,0.0822,Low
11197,0.0822,Low
51315,0.0822,Low
8081,0.0822,Low
10763,0.0822,Low
33026,0.0822,Low
44950,0.0821,Low
7687,0.0821,Low
40184,0.0821,Low
36949,0.0821,Low
42462,0.0821,Low
44595,0.0821,Low
24493,0.0821,Low
37832,0.0821,Low
18631,0.0821,Low
26996,0.0821,Low
12385,0.0821,Low
16583,0.082,Low
23276,0.082,Low
27891,0.082,Low
12042,0.082,Low
39908,0.082,Low
29799,0.082,Low
37159,0.082,Low
3178,0.082,Low
15467,0.082,Low
32662,0.082,Low
28052,0.082,Low
22704,0.082,Low
38280,0.082,Low
31155,0.0819,Low
28864,0.0819,Low
36566,0.0819,Low
20074,0.0819,Low
5958,0.0819,Low
50567,0.0819,Low
22984,0.0819,Low
46158,0.0819,Low
27875,0.0819,Low
46232,0.0818,Low
24579,0.0818,Low
47688,0.0818,Low
13442,0.0818,Low
30179,0.0818,Low
11324,0.0818,Low
43486,0.0818,Low
29440,0.0818,Low
6252,0.0818,Low
1327,0.0818,Low
7666,0.0818,Low
47086,0.0818,Low
29641,0.0817,Low
36256,0.0817,Low
33059,0.0817,Low
19721,0.0817,Low
44541,0.0817,Low
6872,0.0817,Low
20499,0.0817,Low
6262,0.0817,Low
4053,0.0817,Low
49561,0.0817,Low
35621,0.0817,Low
43642,0.0817,Low
43395,0.0817,Low
16031,0.0817,Low
31240,0.0817,Low
46023,0.0816,Low
4728,0.0816,Low
9195,0.0816,Low
14843,0.0816,Low
45754,0.0816,Low
10383,0.0816,Low
45056,0.0816,Low
27590,0.0816,Low
28495,0.0816,Low
20004,0.0816,Low
7976,0.0816,Low
35702,0.0816,Low
51698,0.0816,Low
32918,0.0816,Low
7228,0.0816,Low
11677,0.0816,Low
19568,0.0816,Low
29663,0.0816,Low
42050,0.0815,Low
43114,0.0815,Low
40218,0.0815,Low
34773,0.0815,Low
23290,0.0815,Low
8736,0.0815,Low
38117,0.0815,Low
23800,0.0815,Low
37107,0.0815,Low
33114,0.0815,Low
1598,0.0815,Low
19867,0.0815,Low
12804,0.0815,Low
6403,0.0815,Low
37675,0.0815,Low
41093,0.0815,Low
21489,0.0815,Low
42874,0.0814,Low
20788,0.0814,Low
46216,0.0814,Low
22633,0.0814,Low
42325,0.0814,Low
19550,0.0814,Low
50314,0.0814,Low
1003,0.0814,Low
22144,0.0814,Low
15201,0.0814,Low
20235,0.0814,Low
12729,0.0814,Low
12727,0.0814,Low
50714,0.0814,Low
46422,0.0814,Low
25360,0.0813,Low
39490,0.0813,Low
23126,0.0813,Low
41823,0.0813,Low
26994,0.0813,Low
1146,0.0813,Low
29140,0.0813,Low
23268,0.0813,Low
20204,0.0813,Low
44824,0.0813,Low
14711,0.0813,Low
23680,0.0813,Low
33805,0.0813,Low
296,0.0813,Low
19104,0.0813,Low
6671,0.0812,Low
5655,0.0812,Low
23026,0.0812,Low
4049,0.0812,Low
41297,0.0812,Low
41599,0.0812,Low
3082,0.0812,Low
29299,0.0812,Low
50144,0.0812,Low
43192,0.0812,Low
35607,0.0812,Low
47469,0.0812,Low
29323,0.0812,Low
8283,0.0812,Low
4376,0.0812,Low
22638,0.0812,Low
3631,0.0811,Low
23374,0.0811,Low
22148,0.0811,Low
31320,0.0811,Low
11065,0.0811,Low
5501,0.0811,Low
26635,0.0811,Low
6883,0.0811,Low
31440,0.0811,Low
14765,0.0811,Low
36107,0.0811,Low
5938,0.0811,Low
49465,0.0811,Low
7740,0.0811,Low
724,0.0811,Low
42318,0.081,Low
2384,0.081,Low
3339,0.081,Low
1154,0.081,Low
32118,0.081,Low
21222,0.081,Low
51883,0.081,Low
21851,0.081,Low
935,0.081,Low
11536,0.081,Low
43193,0.081,Low
50534,0.081,Low
26966,0.081,Low
20579,0.081,Low
19131,0.081,Low
32360,0.0809,Low
15360,0.0809,Low
6122,0.0809,Low
44260,0.0809,Low
15192,0.0809,Low
29139,0.0809,Low
21709,0.0809,Low
2169,0.0809,Low
30686,0.0809,Low
20685,0.0809,Low
32034,0.0809,Low
47990,0.0809,Low
2324,0.0809,Low
27095,0.0809,Low
33843,0.0809,Low
33150,0.0809,Low
21109,0.0808,Low
28745,0.0808,Low
8453,0.0808,Low
15918,0.0808,Low
27167,0.0808,Low
30364,0.0808,Low
12603,0.0808,Low
669,0.0808,Low
13205,0.0808,Low
47966,0.0808,Low
867,0.0808,Low
16894,0.0808,Low
18777,0.0808,Low
22533,0.0808,Low
6695,0.0808,Low
39203,0.0808,Low
9771,0.0808,Low
35128,0.0808,Low
43978,0.0808,Low
50099,0.0808,Low
11898,0.0808,Low
25717,0.0807,Low
5454,0.0807,Low
34908,0.0807,Low
416,0.0807,Low
45998,0.0807,Low
51375,0.0807,Low
2492,0.0807,Low
5481,0.0807,Low
38575,0.0807,Low
16810,0.0807,Low
13998,0.0807,Low
19058,0.0807,Low
30310,0.0807,Low
37220,0.0807,Low
39845,0.0807,Low
34817,0.0807,Low
17508,0.0807,Low
21311,0.0806,Low
33184,0.0806,Low
31983,0.0806,Low
177,0.0806,Low
25576,0.0806,Low
36493,0.0806,Low
44055,0.0806,Low
8962,0.0806,Low
11048,0.0806,Low
45232,0.0805,Low
45525,0.0805,Low
20393,0.0805,Low
16886,0.0805,Low
4407,0.0805,Low
25165,0.0805,Low
9996,0.0805,Low
7494,0.0805,Low
12605,0.0805,Low
9165,0.0805,Low
46033,0.0805,Low
11337,0.0805,Low
31412,0.0804,Low
4228,0.0804,Low
18746,0.0804,Low
27206,0.0804,Low
48264,0.0804,Low
1636,0.0804,Low
2208,0.0804,Low
41831,0.0804,Low
32192,0.0804,Low
8185,0.0804,Low
4128,0.0804,Low
4802,0.0804,Low
48031,0.0804,Low
23651,0.0804,Low
23167,0.0804,Low
1353,0.0803,Low
20909,0.0803,Low
8491,0.0803,Low
37970,0.0803,Low
4869,0.0803,Low
25474,0.0803,Low
32296,0.0803,Low
28779,0.0803,Low
14962,0.0803,Low
323,0.0803,Low
44858,0.0803,Low
11320,0.0803,Low
19467,0.0803,Low
10196,0.0803,Low
14685,0.0803,Low
555,0.0803,Low
39378,0.0803,Low
9286,0.0803,Low
10252,0.0802,Low
15424,0.0802,Low
28734,0.0802,Low
23997,0.0802,Low
3438,0.0802,Low
11322,0.0802,Low
2084,0.0802,Low
5081,0.0802,Low
41669,0.0802,Low
35074,0.0801,Low
41702,0.0801,Low
22948,0.0801,Low
31703,0.0801,Low
27023,0.0801,Low
48186,0.0801,Low
38341,0.0801,Low
26483,0.0801,Low
51534,0.0801,Low
36900,0.0801,Low
4389,0.0801,Low
33538,0.08,Low
2263,0.08,Low
51210,0.08,Low
9495,0.08,Low
20771,0.08,Low
10994,0.08,Low
6586,0.08,Low
12347,0.08,Low
5211,0.08,Low
43426,0.08,Low
37826,0.08,Low
44769,0.08,Low
29309,0.08,Low
17152,0.08,Low
15503,0.0799,Low
3494,0.0799,Low
39753,0.0799,Low
17246,0.0799,Low
8498,0.0799,Low
33183,0.0799,Low
41170,0.0799,Low
27185,0.0799,Low
17198,0.0799,Low
21828,0.0799,Low
7906,0.0798,Low
19527,0.0798,Low
5363,0.0798,Low
13022,0.0798,Low
22899,0.0798,Low
1274,0.0798,Low
2434,0.0797,Low
37210,0.0797,Low
25120,0.0797,Low
3528,0.0797,Low
26581,0.0797,Low
27390,0.0797,Low
3408,0.0797,Low
32232,0.0797,Low
8135,0.0797,Low
18792,0.0796,Low
22817,0.0796,Low
25281,0.0796,Low
37197,0.0796,Low
42091,0.0796,Low
12144,0.0796,Low
41980,0.0795,Low
19711,0.0795,Low
13146,0.0795,Low
31013,0.0795,Low
8994,0.0795,Low
18657,0.0795,Low
51619,0.0795,Low
26564,0.0795,Low
3496,0.0795,Low
17681,0.0795,Low
28028,0.0795,Low
33281,0.0795,Low
41276,0.0795,Low
38739,0.0795,Low
21226,0.0795,Low
32241,0.0795,Low
17648,0.0795,Low
2501,0.0795,Low
30573,0.0794,Low
9743,0.0794,Low
14626,0.0794,Low
21409,0.0794,Low
49729,0.0794,Low
16299,0.0794,Low
162,0.0794,Low
50296,0.0794,Low
27276,0.0794,Low
19868,0.0794,Low
17486,0.0794,Low
11676,0.0794,Low
25713,0.0794,Low
46725,0.0793,Low
46328,0.0793,Low
29388,0.0793,Low
43225,0.0793,Low
35093,0.0793,Low
48178,0.0793,Low
42701,0.0793,Low
9776,0.0793,Low
48930,0.0793,Low
22581,0.0793,Low
47653,0.0793,Low
28453,0.0793,Low
2527,0.0793,Low
31775,0.0793,Low
20332,0.0793,Low
40530,0.0793,Low
4199,0.0792,Low
43183,0.0792,Low
48540,0.0792,Low
10535,0.0792,Low
15946,0.0792,Low
21156,0.0792,Low
47837,0.0792,Low
6010,0.0792,Low
36243,0.0792,Low
3617,0.0792,Low
23912,0.0792,Low
28858,0.0791,Low
5043,0.0791,Low
26239,0.0791,Low
19817,0.0791,Low
24989,0.0791,Low
30804,0.0791,Low
30050,0.0791,Low
10843,0.0791,Low
36824,0.0791,Low
36439,0.0791,Low
49867,0.0791,Low
47145,0.0791,Low
24075,0.0791,Low
51937,0.0791,Low
16697,0.0791,Low
27951,0.0791,Low
40858,0.0791,Low
35728,0.0791,Low
36537,0.079,Low
33364,0.079,Low
17967,0.079,Low
17116,0.079,Low
47870,0.079,Low
3515,0.079,Low
1205,0.079,Low
17127,0.079,Low
48128,0.079,Low
33009,0.079,Low
39346,0.079,Low
46196,0.079,Low
28850,0.079,Low
6445,0.0789,Low
21213,0.0789,Low
20581,0.0789,Low
20176,0.0789,Low
8793,0.0789,Low
31790,0.0789,Low
13251,0.0789,Low
50237,0.0789,Low
18647,0.0789,Low
19690,0.0789,Low
24763,0.0789,Low
44450,0.0789,Low
39389,0.0789,Low
23719,0.0788,Low
4621,0.0788,Low
31396,0.0788,Low
27910,0.0788,Low
18314,0.0788,Low
31097,0.0788,Low
46347,0.0788,Low
4688,0.0788,Low
43717,0.0788,Low
12225,0.0788,Low
7059,0.0788,Low
50620,0.0788,Low
31294,0.0788,Low
32434,0.0788,Low
1697,0.0787,Low
42069,0.0787,Low
27672,0.0787,Low
7949,0.0787,Low
27635,0.0787,Low
10011,0.0787,Low
19343,0.0787,Low
21676,0.0787,Low
39641,0.0787,Low
47820,0.0787,Low
50933,0.0787,Low
51239,0.0787,Low
8886,0.0787,Low
1543,0.0787,Low
51984,0.0787,Low
44569,0.0787,Low
34209,0.0787,Low
22343,0.0787,Low
5554,0.0787,Low
33801,0.0787,Low
15902,0.0787,Low
28185,0.0787,Low
46685,0.0787,Low
17397,0.0786,Low
45467,0.0786,Low
44448,0.0786,Low
41135,0.0786,Low
27343,0.0786,Low
27769,0.0786,Low
6665,0.0786,Low
22875,0.0786,Low
30344,0.0786,Low
15564,0.0786,Low
17867,0.0786,Low
12108,0.0786,Low
46496,0.0786,Low
22994,0.0786,Low
34142,0.0786,Low
15661,0.0786,Low
39899,0.0786,Low
39963,0.0786,Low
48411,0.0785,Low
12163,0.0785,Low
8861,0.0785,Low
28236,0.0785,Low
41984,0.0785,Low
25963,0.0785,Low
43078,0.0785,Low
37176,0.0785,Low
37241,0.0785,Low
51671,0.0785,Low
42935,0.0785,Low
14580,0.0785,Low
24090,0.0785,Low
18439,0.0785,Low
21275,0.0785,Low
47383,0.0785,Low
35604,0.0785,Low
27810,0.0784,Low
13027,0.0784,Low
51198,0.0784,Low
22905,0.0784,Low
41952,0.0784,Low
19863,0.0784,Low
31570,0.0784,Low
13067,0.0784,Low
26089,0.0784,Low
30696,0.0784,Low
41578,0.0784,Low
51256,0.0784,Low
24932,0.0784,Low
57,0.0784,Low
46650,0.0783,Low
9671,0.0783,Low
20831,0.0783,Low
34334,0.0783,Low
9033,0.0783,Low
16370,0.0783,Low
18798,0.0783,Low
18687,0.0783,Low
16319,0.0783,Low
11231,0.0783,Low
22451,0.0783,Low
5521,0.0783,Low
34438,0.0783,Low
32503,0.0783,Low
48985,0.0783,Low
38092,0.0783,Low
10004,0.0783,Low
14929,0.0783,Low
26892,0.0783,Low
8014,0.0783,Low
29716,0.0782,Low
9777,0.0782,Low
41529,0.0782,Low
6236,0.0782,Low
2807,0.0782,Low
15959,0.0782,Low
480,0.0782,Low
3303,0.0782,Low
24558,0.0782,Low
35532,0.0781,Low
48049,0.0781,Low
15654,0.0781,Low
48324,0.0781,Low
8936,0.0781,Low
37044,0.0781,Low
5634,0.0781,Low
30545,0.0781,Low
44517,0.078,Low
7182,0.078,Low
29025,0.078,Low
18754,0.078,Low
28162,0.078,Low
27113,0.078,Low
16242,0.078,Low
36687,0.078,Low
1067,0.0779,Low
29949,0.0779,Low
46724,0.0779,Low
44071,0.0779,Low
5849,0.0779,Low
50397,0.0779,Low
47341,0.0779,Low
25685,0.0779,Low
23825,0.0779,Low
23646,0.0779,Low
28105,0.0778,Low
42795,0.0778,Low
1925,0.0778,Low
7625,0.0778,Low
33162,0.0778,Low
17999,0.0778,Low
31963,0.0778,Low
6027,0.0778,Low
1915,0.0778,Low
45431,0.0778,Low
4769,0.0778,Low
10794,0.0778,Low
25883,0.0777,Low
18056,0.0777,Low
2295,0.0777,Low
18700,0.0777,Low
45914,0.0777,Low
46005,0.0777,Low
5389,0.0777,Low
222,0.0777,Low
40610,0.0777,Low
11295,0.0777,Low
12043,0.0777,Low
9735,0.0777,Low
11424,0.0777,Low
50189,0.0777,Low
37869,0.0777,Low
2161,0.0777,Low
38589,0.0776,Low
33051,0.0776,Low
23566,0.0776,Low
2174,0.0776,Low
5880,0.0776,Low
18964,0.0776,Low
13936,0.0776,Low
45731,0.0776,Low
32203,0.0776,Low
32625,0.0776,Low
31556,0.0776,Low
34620,0.0776,Low
23165,0.0776,Low
3877,0.0776,Low
47371,0.0776,Low
3804,0.0776,Low
43957,0.0776,Low
51310,0.0776,Low
9234,0.0776,Low
13165,0.0776,Low
20731,0.0775,Low
35998,0.0775,Low
32464,0.0775,Low
12492,0.0775,Low
42418,0.0775,Low
37214,0.0775,Low
12423,0.0775,Low
22753,0.0775,Low
26809,0.0775,Low
28011,0.0775,Low
19644,0.0775,Low
14895,0.0775,Low
18995,0.0774,Low
11496,0.0774,Low
2087,0.0774,Low
10761,0.0774,Low
26726,0.0774,Low
37972,0.0774,Low
5076,0.0774,Low
48870,0.0774,Low
31527,0.0774,Low
41427,0.0774,Low
14747,0.0773,Low
39479,0.0773,Low
45556,0.0773,Low
27139,0.0773,Low
23035,0.0773,Low
46608,0.0773,Low
6679,0.0773,Low
5031,0.0773,Low
32754,0.0773,Low
2887,0.0773,Low
36726,0.0773,Low
6977,0.0773,Low
10335,0.0773,Low
18415,0.0773,Low
3107,0.0773,Low
18961,0.0773,Low
29313,0.0773,Low
40387,0.0773,Low
10808,0.0773,Low
793,0.0772,Low
3379,0.0772,Low
36818,0.0772,Low
7727,0.0772,Low
24886,0.0772,Low
31037,0.0772,Low
1189,0.0772,Low
4422,0.0772,Low
6417,0.0772,Low
13973,0.0772,Low
13795,0.0771,Low
8077,0.0771,Low
22111,0.0771,Low
31529,0.0771,Low
36225,0.0771,Low
39116,0.0771,Low
29466,0.0771,Low
23312,0.0771,Low
7556,0.0771,Low
4160,0.077,Low
46069,0.077,Low
20023,0.077,Low
48355,0.077,Low
48697,0.077,Low
47946,0.077,Low
35763,0.077,Low
28604,0.077,Low
15660,0.077,Low
37268,0.077,Low
19590,0.077,Low
4396,0.077,Low
9465,0.077,Low
43621,0.0769,Low
4395,0.0769,Low
1000,0.0769,Low
21042,0.0769,Low
42761,0.0769,Low
14660,0.0769,Low
44487,0.0769,Low
48191,0.0769,Low
43244,0.0769,Low
38723,0.0769,Low
16473,0.0768,Low
29060,0.0768,Low
29370,0.0768,Low
20474,0.0768,Low
28893,0.0768,Low
10106,0.0768,Low
49028,0.0767,Low
44400,0.0767,Low
50841,0.0767,Low
28445,0.0767,Low
17286,0.0767,Low
37966,0.0767,Low
5073,0.0767,Low
1617,0.0767,Low
15589,0.0767,Low
21928,0.0767,Low
20279,0.0767,Low
48431,0.0767,Low
20968,0.0767,Low
7062,0.0767,Low
9562,0.0766,Low
1576,0.0766,Low
13245,0.0766,Low
1783,0.0766,Low
35242,0.0766,Low
6792,0.0766,Low
33811,0.0766,Low
3778,0.0766,Low
4494,0.0766,Low
16640,0.0766,Low
398,0.0766,Low
7131,0.0766,Low
8102,0.0766,Low
51949,0.0766,Low
31363,0.0766,Low
38879,0.0766,Low
34038,0.0765,Low
45370,0.0765,Low
10983,0.0765,Low
35138,0.0765,Low
29308,0.0765,Low
15269,0.0765,Low
11759,0.0765,Low
5083,0.0765,Low
19336,0.0765,Low
38636,0.0765,Low
7290,0.0765,Low
5398,0.0765,Low
48365,0.0765,Low
49834,0.0765,Low
49493,0.0764,Low
1992,0.0764,Low
37315,0.0764,Low
13024,0.0764,Low
19284,0.0764,Low
24888,0.0764,Low
25533,0.0764,Low
20454,0.0764,Low
10723,0.0764,Low
44029,0.0764,Low
47197,0.0764,Low
48805,0.0764,Low
12726,0.0764,Low
5707,0.0764,Low
19716,0.0763,Low
51064,0.0763,Low
4676,0.0763,Low
51761,0.0763,Low
29385,0.0763,Low
2850,0.0763,Low
51716,0.0763,Low
9914,0.0763,Low
9829,0.0763,Low
30551,0.0763,Low
28097,0.0763,Low
50342,0.0763,Low
36675,0.0762,Low
46957,0.0762,Low
1091,0.0762,Low
37336,0.0762,Low
34572,0.0762,Low
20446,0.0762,Low
20161,0.0762,Low
23604,0.0762,Low
35974,0.0762,Low
19137,0.0762,Low
9718,0.0762,Low
28781,0.0762,Low
9302,0.0762,Low
25142,0.0762,Low
36310,0.0762,Low
12610,0.0761,Low
16579,0.0761,Low
45993,0.0761,Low
29967,0.0761,Low
16907,0.0761,Low
8240,0.0761,Low
27176,0.0761,Low
20555,0.0761,Low
3735,0.0761,Low
36941,0.0761,Low
17280,0.0761,Low
23127,0.0761,Low
29042,0.0761,Low
8532,0.0761,Low
29292,0.0761,Low
30883,0.076,Low
27003,0.076,Low
27728,0.076,Low
42610,0.076,Low
48707,0.076,Low
7384,0.076,Low
45719,0.076,Low
44353,0.0759,Low
21805,0.0759,Low
50755,0.0759,Low
6812,0.0759,Low
37162,0.0759,Low
39973,0.0759,Low
28518,0.0759,Low
240,0.0759,Low
25038,0.0759,Low
31554,0.0759,Low
22389,0.0758,Low
4514,0.0758,Low
26692,0.0758,Low
27050,0.0758,Low
43103,0.0758,Low
7351,0.0758,Low
51359,0.0758,Low
33214,0.0758,Low
6972,0.0758,Low
19276,0.0758,Low
20202,0.0758,Low
35438,0.0758,Low
44959,0.0757,Low
25547,0.0757,Low
46142,0.0757,Low
24808,0.0757,Low
10816,0.0757,Low
9788,0.0757,Low
25060,0.0757,Low
32343,0.0757,Low
51922,0.0757,Low
30099,0.0757,Low
14328,0.0757,Low
22902,0.0757,Low
27743,0.0757,Low
16369,0.0756,Low
45230,0.0756,Low
50195,0.0756,Low
50354,0.0756,Low
5648,0.0756,Low
30201,0.0756,Low
23670,0.0756,Low
8278,0.0756,Low
7317,0.0756,Low
48312,0.0756,Low
18626,0.0756,Low
45969,0.0755,Low
38684,0.0755,Low
51568,0.0755,Low
8730,0.0755,Low
20638,0.0755,Low
2876,0.0755,Low
24975,0.0755,Low
35999,0.0755,Low
22675,0.0755,Low
9592,0.0755,Low
5709,0.0755,Low
30325,0.0755,Low
35593,0.0755,Low
34679,0.0755,Low
18311,0.0755,Low
47102,0.0755,Low
33576,0.0755,Low
44860,0.0755,Low
16264,0.0755,Low
7421,0.0754,Low
17460,0.0754,Low
5583,0.0754,Low
16920,0.0754,Low
19381,0.0754,Low
17580,0.0754,Low
38551,0.0754,Low
35996,0.0754,Low
32384,0.0754,Low
1263,0.0754,Low
42777,0.0754,Low
27509,0.0754,Low
48039,0.0754,Low
38456,0.0753,Low
23848,0.0753,Low
36398,0.0753,Low
47043,0.0753,Low
47490,0.0753,Low
34544,0.0753,Low
37130,0.0753,Low
39988,0.0753,Low
46578,0.0753,Low
35143,0.0753,Low
30481,0.0753,Low
39703,0.0752,Low
10165,0.0752,Low
18360,0.0752,Low
14393,0.0752,Low
39113,0.0752,Low
963,0.0752,Low
44357,0.0752,Low
17470,0.0752,Low
19090,0.0752,Low
17136,0.0752,Low
1883,0.0751,Low
33243,0.0751,Low
22047,0.0751,Low
10262,0.0751,Low
45216,0.0751,Low
27888,0.0751,Low
43117,0.0751,Low
41838,0.0751,Low
14236,0.0751,Low
24397,0.0751,Low
44373,0.0751,Low
43297,0.0751,Low
854,0.0751,Low
102,0.0751,Low
41460,0.0751,Low
5409,0.0751,Low
41204,0.075,Low
27513,0.075,Low
4174,0.075,Low
31477,0.075,Low
3812,0.075,Low
38269,0.075,Low
27270,0.075,Low
2736,0.075,Low
32796,0.075,Low
6254,0.075,Low
2916,0.0749,Low
34854,0.0749,Low
17236,0.0749,Low
44748,0.0749,Low
29156,0.0749,Low
20708,0.0749,Low
28110,0.0749,Low
833,0.0749,Low
21165,0.0749,Low
35473,0.0749,Low
2197,0.0749,Low
1442,0.0749,Low
14258,0.0749,Low
14254,0.0749,Low
43083,0.0749,Low
50771,0.0748,Low
42477,0.0748,Low
51468,0.0748,Low
23452,0.0748,Low
41408,0.0748,Low
30407,0.0748,Low
11788,0.0748,Low
17224,0.0748,Low
27189,0.0748,Low
43571,0.0747,Low
12216,0.0747,Low
26188,0.0747,Low
7874,0.0747,Low
17167,0.0747,Low
33095,0.0747,Low
34154,0.0747,Low
10835,0.0747,Low
9728,0.0747,Low
23551,0.0747,Low
596,0.0747,Low
34195,0.0747,Low
46075,0.0747,Low
29149,0.0747,Low
10654,0.0747,Low
4520,0.0746,Low
33489,0.0746,Low
27562,0.0746,Low
21110,0.0746,Low
8187,0.0746,Low
41886,0.0746,Low
30838,0.0746,Low
48829,0.0746,Low
11309,0.0745,Low
48247,0.0745,Low
43203,0.0745,Low
29481,0.0745,Low
747,0.0745,Low
11975,0.0745,Low
25357,0.0745,Low
43804,0.0744,Low
15408,0.0744,Low
39067,0.0744,Low
38296,0.0744,Low
3463,0.0744,Low
13263,0.0744,Low
51084,0.0744,Low
36091,0.0744,Low
35216,0.0743,Low
5413,0.0743,Low
20155,0.0743,Low
23496,0.0743,Low
33023,0.0743,Low
27908,0.0743,Low
27856,0.0743,Low
17730,0.0743,Low
6506,0.0743,Low
40060,0.0743,Low
28474,0.0743,Low
22182,0.0743,Low
25606,0.0743,Low
23011,0.0743,Low
1054,0.0743,Low
30855,0.0743,Low
1521,0.0742,Low
7124,0.0742,Low
1323,0.0742,Low
31192,0.0742,Low
8728,0.0742,Low
2015,0.0742,Low
5027,0.0742,Low
4986,0.0742,Low
12103,0.0742,Low
38261,0.0742,Low
21989,0.0741,Low
50565,0.0741,Low
46654,0.0741,Low
3966,0.0741,Low
35975,0.0741,Low
50560,0.0741,Low
4057,0.0741,Low
19591,0.0741,Low
21197,0.0741,Low
22072,0.074,Low
5020,0.074,Low
46104,0.074,Low
23892,0.074,Low
37748,0.074,Low
45729,0.074,Low
31485,0.074,Low
26702,0.074,Low
18759,0.074,Low
31407,0.074,Low
51699,0.074,Low
24365,0.074,Low
11140,0.074,Low
40091,0.074,Low
22936,0.0739,Low
14572,0.0739,Low
39390,0.0739,Low
34021,0.0739,Low
13388,0.0739,Low
25078,0.0739,Low
34362,0.0739,Low
24307,0.0739,Low
23211,0.0739,Low
42546,0.0739,Low
46015,0.0739,Low
17566,0.0739,Low
45447,0.0739,Low
28404,0.0739,Low
29045,0.0739,Low
20295,0.0739,Low
16685,0.0739,Low
40137,0.0739,Low
39307,0.0738,Low
16173,0.0738,Low
24862,0.0738,Low
3439,0.0738,Low
33464,0.0738,Low
17786,0.0738,Low
50355,0.0738,Low
41595,0.0738,Low
46326,0.0738,Low
4043,0.0738,Low
23403,0.0738,Low
23581,0.0737,Low
11351,0.0737,Low
17363,0.0737,Low
10116,0.0737,Low
3109,0.0737,Low
51008,0.0737,Low
43954,0.0737,Low
40957,0.0737,Low
45043,0.0737,Low
35488,0.0737,Low
726,0.0737,Low
41035,0.0737,Low
42262,0.0737,Low
38976,0.0737,Low
35755,0.0737,Low
12068,0.0736,Low
2917,0.0736,Low
2408,0.0736,Low
10515,0.0736,Low
21076,0.0736,Low
17179,0.0736,Low
18187,0.0736,Low
15387,0.0736,Low
44035,0.0736,Low
31073,0.0736,Low
30712,0.0736,Low
43793,0.0736,Low
12281,0.0736,Low
