customer_id,last_transaction_date,frequency,monetary,recency_days,subscription_status,R_score,F_score,M_score,rfm_score,segment
38412,2025-05-15,10.0,159.9,109.0,Cancelled,2,4,3,9,Lost
38413,2025-02-24,9.0,449.91,189.0,Cancelled,2,4,5,11,Lost
38414,2025-03-21,1.0,188.89,164.0,Active,2,2,4,8,Dormant
38415,2025-08-23,21.0,1049.79,9.0,Active,5,5,5,15,VIP
38416,2025-08-20,9.0,143.91,12.0,Active,4,4,3,11,Loyal
38417,2024-10-31,2.0,310.82,305.0,Active,1,2,5,8,Dormant
38418,2025-07-14,7.0,69.93,49.0,Active,3,4,2,9,Potential Loyal
38419,2025-08-07,9.0,62.910000000000004,25.0,Active,3,4,2,9,Potential Loyal
38420,2025-08-21,22.0,769.7800000000001,11.0,Active,4,5,5,14,VIP
38421,2025-08-22,12.0,299.88,10.0,Active,5,5,5,15,VIP
38422,2025-08-22,19.0,474.80999999999995,10.0,Active,5,5,5,15,VIP
38423,2025-08-04,4.0,57.56,28.0,Active,3,3,2,8,Potential Loyal
38424,2025-08-12,2.0,31.98,20.0,Active,4,2,1,7,New
38425,2025-05-05,9.0,314.91,119.0,Cancelled,2,4,5,11,Lost
38426,2024-07-27,10.0,143.9,401.0,Cancelled,1,4,3,8,Lost
38427,2025-07-04,1.0,97.09,59.0,Active,3,2,2,7,Potential Loyal
38428,2025-09-01,4.0,39.96,0.0,Active,5,3,1,9,Potential Loyal
38429,2025-08-03,4.0,79.96,29.0,Active,3,3,2,8,Potential Loyal
38430,2025-07-11,2.0,345.38,52.0,Active,3,2,5,10,Potential Loyal
38431,2024-05-17,6.0,47.94,472.0,Cancelled,1,4,1,6,Lost
38432,2025-08-17,1.0,39.99,15.0,Active,4,2,1,7,New
38433,2025-08-15,10.0,84.9,17.0,Active,4,4,2,10,Potential Loyal
38434,2025-08-05,14.0,223.86,27.0,Active,3,5,4,12,Loyal
38435,2025-07-22,4.0,39.96,41.0,Cancelled,3,3,1,7,Potential Loyal
38436,2025-07-15,6.0,50.94,48.0,Cancelled,3,4,1,8,Potential Loyal
38437,2023-10-13,1.0,269.89,689.0,Cancelled,1,2,4,7,Lost
38438,2025-08-08,1.0,15.99,24.0,Active,3,2,1,6,Potential Loyal
38439,2025-08-28,10.0,224.89999999999998,4.0,Active,5,4,4,13,VIP
38440,2024-02-26,1.0,269.89,553.0,Cancelled,1,2,4,7,Lost
38441,2025-08-08,11.0,1142.69,24.0,Active,3,4,5,12,Loyal
38442,2025-07-27,7.0,55.93,36.0,Active,3,4,2,9,Potential Loyal
38443,2025-08-24,8.0,79.92,8.0,Active,5,4,2,11,Potential Loyal
38444,2025-08-29,22.0,549.78,3.0,Active,5,5,5,15,VIP
38445,2025-08-21,10.0,143.9,11.0,Active,4,4,3,11,Loyal
38446,2024-09-05,1.0,75.49,361.0,Active,1,2,2,5,Dormant
38447,2025-08-05,12.0,239.88,27.0,Active,3,5,4,12,Loyal
38448,2025-08-18,1.0,11.19,14.0,Active,4,2,1,7,New
38449,2025-05-25,2.0,431.78,99.0,Active,2,2,5,9,Dormant
38450,2025-08-25,3.0,23.97,7.0,Active,5,3,1,9,Potential Loyal
38451,2025-08-26,14.0,139.86,6.0,Active,5,5,3,13,Loyal
38452,2024-06-17,5.0,79.95,441.0,Cancelled,1,3,2,6,Lost
38453,2025-04-19,15.0,239.85,135.0,Cancelled,2,5,4,11,Lost
38454,2025-08-28,2.0,27.18,4.0,Active,5,2,1,8,New
38455,2025-08-14,21.0,472.28999999999996,18.0,Active,4,5,5,14,VIP
38456,2025-08-15,17.0,152.83,17.0,Active,4,5,3,12,Loyal
38457,2025-08-25,7.0,459.43,7.0,Active,5,4,5,14,VIP
38458,2025-02-06,1.0,172.69,207.0,Active,2,2,4,8,Dormant
38459,2025-07-26,2.0,215.78,37.0,Active,3,2,4,9,Potential Loyal
38460,2024-02-19,6.0,50.94,560.0,Cancelled,1,4,1,6,Lost
38461,2024-11-05,1.0,188.89,300.0,Active,1,2,4,7,Dormant
38462,2025-08-25,3.0,127.47,7.0,Active,5,3,3,11,Loyal
38463,2025-08-26,2.0,49.98,6.0,Active,5,2,1,8,New
38464,2025-08-27,1.0,13.59,5.0,Active,5,2,1,8,New
38465,2025-06-30,2.0,293.54,63.0,Active,3,2,5,10,Potential Loyal
38466,2024-06-26,7.0,69.93,432.0,Cancelled,1,4,2,7,Lost
38467,2024-10-04,12.0,107.88,332.0,Cancelled,1,5,2,8,Lost
38468,2025-06-16,1.0,97.09,77.0,Active,2,2,2,6,Dormant
38469,2025-04-05,1.0,269.89,149.0,Active,2,2,4,8,Dormant
38470,2025-01-18,1.0,75.49,226.0,Active,2,2,2,6,Dormant
38471,2025-08-17,10.0,212.39999999999998,15.0,Active,4,4,4,12,VIP
38472,2025-07-20,11.0,549.89,43.0,Active,3,4,5,12,Loyal
38473,2025-07-16,9.0,100.71,47.0,Active,3,4,2,9,Potential Loyal
38474,2025-07-17,2.0,755.78,46.0,Active,3,2,5,10,Potential Loyal
38475,2024-11-05,1.0,9.99,300.0,Cancelled,1,2,1,4,Lost
38476,2025-08-07,17.0,424.83,25.0,Active,3,5,5,13,Loyal
38477,2024-02-23,3.0,25.47,556.0,Cancelled,1,3,1,5,Lost
38478,2024-03-16,1.0,107.89,534.0,Cancelled,1,2,3,6,Lost
38479,2025-08-15,1.0,15.99,17.0,Active,4,2,1,7,New
38480,2025-08-26,1.0,138.13,6.0,Active,5,2,3,10,New
38481,2025-08-05,5.0,79.95,27.0,Active,3,3,2,8,Potential Loyal
38482,2025-08-27,4.0,39.96,5.0,Active,5,3,1,9,Potential Loyal
38483,2024-08-08,8.0,399.92,389.0,Cancelled,1,4,5,10,Lost
38484,2024-10-25,11.0,158.29000000000002,311.0,Cancelled,1,4,3,8,Lost
38485,2025-08-22,20.0,169.8,10.0,Active,5,5,3,13,Loyal
38486,2025-08-24,23.0,402.27,8.0,Active,5,5,5,15,VIP
38487,2025-09-01,6.0,149.94,0.0,Active,5,4,3,12,Loyal
38488,2025-08-18,21.0,209.79,14.0,Active,4,5,4,13,VIP
38489,2025-08-03,1.0,8.99,29.0,Active,3,2,1,6,Potential Loyal
38490,2025-08-03,6.0,59.94,29.0,Active,3,4,2,9,Potential Loyal
38491,2025-08-03,18.0,899.82,29.0,Active,3,5,5,13,Loyal
38492,2025-05-17,1.0,269.89,107.0,Active,2,2,4,8,Dormant
38493,2025-05-21,1.0,107.89,103.0,Active,2,2,3,7,Dormant
38494,2024-12-07,1.0,146.77,268.0,Active,1,2,3,6,Dormant
38495,2024-11-29,2.0,1079.78,276.0,Active,1,2,5,8,Dormant
38496,2025-03-11,8.0,127.92,174.0,Cancelled,2,4,3,9,Lost
38497,2025-02-24,4.0,33.96,189.0,Cancelled,2,3,1,6,Lost
38498,2025-04-02,1.0,146.77,152.0,Active,2,2,3,7,Dormant
38499,2025-02-21,10.0,249.89999999999998,192.0,Cancelled,2,4,4,10,Lost
38500,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
38501,2025-04-18,2.0,183.38,136.0,Active,2,2,4,8,Dormant
38502,2025-08-30,1.0,155.41,2.0,Active,5,2,3,10,New
38503,2024-12-21,2.0,539.78,254.0,Active,1,2,5,8,Dormant
38504,2025-08-25,4.0,63.96,7.0,Active,5,3,2,10,Potential Loyal
38505,2024-02-06,2.0,13.98,573.0,Cancelled,1,2,1,4,Lost
38506,2025-04-12,1.0,172.69,142.0,Active,2,2,4,8,Dormant
38507,2025-06-13,1.0,138.13,80.0,Active,2,2,3,7,Dormant
38508,2025-06-07,2.0,345.38,86.0,Active,2,2,5,9,Dormant
38509,2025-08-31,22.0,197.78,1.0,Active,5,5,4,14,VIP
38510,2025-08-31,1.0,49.99,1.0,Active,5,2,1,8,New
38511,2025-08-15,1.0,7.99,17.0,Active,4,2,1,7,New
38512,2025-04-10,1.0,97.09,144.0,Active,2,2,2,6,Dormant
38513,2025-08-03,2.0,863.78,29.0,Active,3,2,5,10,Potential Loyal
38514,2025-08-31,19.0,132.81,1.0,Active,5,5,3,13,Loyal
38515,2025-08-21,12.0,191.88,11.0,Active,4,5,4,13,VIP
38516,2025-03-19,1.0,188.89,166.0,Active,2,2,4,8,Dormant
38517,2025-01-24,2.0,194.18,220.0,Active,2,2,4,8,Dormant
38518,2025-08-08,21.0,209.79,24.0,Active,3,5,4,12,Loyal
38519,2025-08-07,2.0,19.98,25.0,Active,3,2,1,6,Potential Loyal
38520,2025-03-06,1.0,107.89,179.0,Active,2,2,3,7,Dormant
38521,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
38522,2025-09-01,2.0,84.98,0.0,Active,5,2,2,9,New
38523,2025-08-04,10.0,249.89999999999998,28.0,Active,3,4,4,11,Loyal
38524,2025-08-05,15.0,149.85,27.0,Active,3,5,3,11,Loyal
38525,2025-08-10,2.0,99.98,22.0,Active,4,2,2,8,New
38526,2025-08-24,1.0,24.99,8.0,Active,5,2,1,8,New
38527,2025-08-12,21.0,188.79,20.0,Active,4,5,4,13,VIP
38528,2025-08-15,14.0,223.86,17.0,Active,4,5,4,13,VIP
38529,2025-08-09,14.0,223.86,23.0,Active,3,5,4,12,Loyal
38530,2024-12-13,11.0,158.29000000000002,262.0,Cancelled,1,4,3,8,Lost
38531,2024-12-20,9.0,449.91,255.0,Cancelled,1,4,5,10,Lost
38532,2024-03-24,7.0,48.93,526.0,Cancelled,1,4,1,6,Lost
38533,2025-03-03,1.0,172.69,182.0,Active,2,2,4,8,Dormant
38534,2024-12-09,13.0,129.87,266.0,Cancelled,1,5,3,9,Lost
38535,2025-06-28,1.0,91.69,65.0,Active,3,2,2,7,Potential Loyal
38536,2025-08-17,8.0,139.92,15.0,Active,4,4,3,11,Loyal
38537,2025-08-05,13.0,166.26999999999998,27.0,Active,3,5,3,11,Loyal
38538,2025-05-12,1.0,138.13,112.0,Active,2,2,3,7,Dormant
38539,2025-08-31,8.0,139.92,1.0,Active,5,4,3,12,Loyal
38540,2025-07-07,4.0,39.96,56.0,Active,3,3,1,7,Potential Loyal
38541,2025-08-21,3.0,43.17,11.0,Active,4,3,1,8,Potential Loyal
38542,2025-08-09,3.0,20.97,23.0,Active,3,3,1,7,Potential Loyal
38543,2025-08-22,4.0,63.96,10.0,Active,5,3,2,10,Potential Loyal
38544,2025-08-22,6.0,299.94,10.0,Active,5,4,5,14,VIP
38545,2025-06-03,5.0,83.69999999999999,90.0,Cancelled,2,3,2,7,Lost
38546,2025-02-03,1.0,86.29,210.0,Active,2,2,2,6,Dormant
38547,2025-08-05,8.0,139.92,27.0,Active,3,4,3,10,Loyal
38548,2025-08-11,1.0,107.89,21.0,Active,4,2,3,9,New
38549,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
38550,2024-07-23,4.0,63.96,405.0,Cancelled,1,3,2,6,Lost
38551,2025-08-20,12.0,254.88,12.0,Active,4,5,4,13,VIP
38552,2025-08-23,2.0,1079.78,9.0,Active,5,2,5,12,New
38553,2025-06-28,9.0,89.91,65.0,Cancelled,3,4,2,9,Potential Loyal
38554,2025-08-15,9.0,115.10999999999999,17.0,Active,4,4,3,11,Loyal
38555,2025-09-01,2.0,27.18,0.0,Active,5,2,1,8,New
38556,2024-05-13,1.0,242.89,476.0,Cancelled,1,2,4,7,Lost
38557,2025-08-14,1.0,15.99,18.0,Active,4,2,1,7,New
38558,2025-08-22,5.0,67.95,10.0,Active,5,3,2,10,Potential Loyal
38559,2025-02-20,2.0,215.78,193.0,Active,2,2,4,8,Dormant
38560,2025-08-05,14.0,97.86,27.0,Active,3,5,2,10,Potential Loyal
38561,2025-08-10,1.0,34.99,22.0,Active,4,2,1,7,New
38562,2025-05-08,1.0,146.77,116.0,Active,2,2,3,7,Dormant
38563,2025-01-16,2.0,215.78,228.0,Cancelled,2,2,4,8,Lost
38564,2025-08-18,9.0,314.91,14.0,Active,4,4,5,13,VIP
38565,2025-05-10,2.0,194.18,114.0,Active,2,2,4,8,Dormant
38566,2025-08-18,7.0,349.93,14.0,Active,4,4,5,13,VIP
38567,2025-02-12,2.0,971.78,201.0,Active,2,2,5,9,Dormant
38568,2025-05-03,11.0,87.89,121.0,Cancelled,2,4,2,8,Lost
38569,2025-08-04,2.0,345.38,28.0,Active,3,2,5,10,Potential Loyal
38570,2025-03-19,4.0,99.96,166.0,Cancelled,2,3,2,7,Lost
38571,2025-04-04,13.0,129.87,150.0,Cancelled,2,5,3,10,Lost
38572,2025-08-20,6.0,50.94,12.0,Active,4,4,1,9,Potential Loyal
38573,2025-07-11,3.0,26.97,52.0,Cancelled,3,3,1,7,Potential Loyal
38574,2025-01-26,1.0,86.29,218.0,Active,2,2,2,6,Dormant
38575,2025-08-06,2.0,19.98,26.0,Active,3,2,1,6,Potential Loyal
38576,2025-05-01,1.0,539.89,123.0,Active,2,2,5,9,Dormant
38577,2023-10-15,1.0,215.89,687.0,Cancelled,1,2,4,7,Lost
38578,2024-11-23,2.0,345.38,282.0,Cancelled,1,2,5,8,Lost
38579,2025-08-07,6.0,41.94,25.0,Active,3,4,1,8,Potential Loyal
38580,2025-08-17,6.0,95.94,15.0,Active,4,4,2,10,Potential Loyal
38581,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
38582,2025-08-24,25.0,1124.75,8.0,Active,5,5,5,15,VIP
38583,2025-08-30,17.0,679.83,2.0,Active,5,5,5,15,VIP
38584,2025-08-24,3.0,29.97,8.0,Active,5,3,1,9,Potential Loyal
38585,2025-08-29,3.0,29.97,3.0,Active,5,3,1,9,Potential Loyal
38586,2025-08-25,11.0,109.89,7.0,Active,5,4,3,12,Loyal
38587,2025-08-08,11.0,109.89,24.0,Active,3,4,3,10,Loyal
38588,2025-07-08,2.0,49.98,55.0,Active,3,2,1,6,Potential Loyal
38589,2025-08-21,11.0,140.69,11.0,Active,4,4,3,11,Loyal
38590,2025-08-27,5.0,49.95,5.0,Active,5,3,1,9,Potential Loyal
38591,2025-09-01,2.0,84.98,0.0,Active,5,2,2,9,New
38592,2025-04-27,2.0,215.78,127.0,Active,2,2,4,8,Dormant
38593,2025-08-31,15.0,374.84999999999997,1.0,Active,5,5,5,15,VIP
38594,2025-08-27,2.0,44.98,5.0,Active,5,2,1,8,New
38595,2025-08-26,13.0,145.47,6.0,Active,5,5,3,13,Loyal
38596,2025-04-09,18.0,449.82,145.0,Cancelled,2,5,5,12,Lost
38597,2025-08-21,11.0,158.29000000000002,11.0,Active,4,4,3,11,Loyal
38598,2025-01-11,1.0,107.89,233.0,Active,2,2,3,7,Dormant
38599,2025-08-06,16.0,319.84,26.0,Active,3,5,5,13,Loyal
38600,2025-08-20,5.0,49.95,12.0,Active,4,3,1,8,Potential Loyal
38601,2025-08-26,15.0,149.85,6.0,Active,5,5,3,13,Loyal
38602,2024-03-25,4.0,39.96,525.0,Cancelled,1,3,1,5,Lost
38603,2024-04-17,1.0,188.89,502.0,Cancelled,1,2,4,7,Lost
38604,2024-11-16,1.0,458.89,289.0,Active,1,2,5,8,Dormant
38605,2025-08-08,2.0,25.58,24.0,Active,3,2,1,6,Potential Loyal
38606,2025-08-10,9.0,224.91,22.0,Active,4,4,4,12,VIP
38607,2025-08-04,2.0,49.98,28.0,Active,3,2,1,6,Potential Loyal
38608,2024-07-31,9.0,143.91,397.0,Cancelled,1,4,3,8,Lost
38609,2025-07-18,11.0,87.89,45.0,Cancelled,3,4,2,9,Potential Loyal
38610,2025-08-03,12.0,191.88,29.0,Active,3,5,4,12,Loyal
38611,2025-08-06,4.0,179.96,26.0,Active,3,3,4,10,Loyal
38612,2025-08-05,7.0,111.93,27.0,Active,3,4,3,10,Loyal
38613,2025-04-28,1.0,172.69,126.0,Active,2,2,4,8,Dormant
38614,2025-08-21,13.0,519.87,11.0,Active,4,5,5,14,VIP
38615,2025-07-25,1.0,229.39,38.0,Active,3,2,4,9,Potential Loyal
38616,2025-08-13,4.0,54.36,19.0,Active,4,3,2,9,Potential Loyal
38617,2025-07-14,1.0,539.89,49.0,Active,3,2,5,10,Potential Loyal
38618,2025-04-28,2.0,172.58,126.0,Active,2,2,3,7,Dormant
38619,2024-06-03,10.0,212.39999999999998,455.0,Cancelled,1,4,4,9,Lost
38620,2025-08-08,8.0,55.92,24.0,Active,3,4,2,9,Potential Loyal
38621,2024-10-19,1.0,97.09,317.0,Active,1,2,2,5,Dormant
38622,2025-08-22,5.0,49.95,10.0,Active,5,3,1,9,Potential Loyal
38623,2023-12-06,1.0,539.89,635.0,Active,1,2,5,8,Dormant
38624,2025-08-25,9.0,143.91,7.0,Active,5,4,3,12,Loyal
38625,2025-08-23,13.0,308.87,9.0,Active,5,5,5,15,VIP
38626,2024-11-03,1.0,107.89,302.0,Active,1,2,3,6,Dormant
38627,2025-08-22,19.0,759.8100000000001,10.0,Active,5,5,5,15,VIP
38628,2025-08-11,2.0,79.98,21.0,Active,4,2,2,8,New
38629,2025-02-20,2.0,539.78,193.0,Active,2,2,5,9,Dormant
38630,2025-08-11,8.0,199.92,21.0,Active,4,4,4,12,VIP
38631,2025-08-26,25.0,174.75,6.0,Active,5,5,4,14,VIP
38632,2025-08-21,18.0,143.82,11.0,Active,4,5,3,12,Loyal
38633,2025-08-19,11.0,98.89,13.0,Active,4,4,2,10,Potential Loyal
38634,2024-01-10,4.0,54.36,600.0,Cancelled,1,3,2,6,Lost
38635,2024-11-22,1.0,377.89,283.0,Active,1,2,5,8,Dormant
38636,2025-08-15,19.0,161.31,17.0,Active,4,5,3,12,Loyal
38637,2025-08-19,5.0,49.95,13.0,Active,4,3,1,8,Potential Loyal
38638,2025-06-17,1.0,86.29,76.0,Active,2,2,2,6,Dormant
38639,2025-08-09,5.0,71.95,23.0,Cancelled,3,3,2,8,Potential Loyal
38640,2025-08-24,20.0,199.8,8.0,Active,5,5,4,14,VIP
38641,2024-10-21,1.0,172.69,315.0,Active,1,2,4,7,Dormant
38642,2025-08-10,21.0,302.19,22.0,Active,4,5,5,14,VIP
38643,2025-08-14,11.0,384.89000000000004,18.0,Active,4,4,5,13,VIP
38644,2025-08-29,4.0,33.96,3.0,Active,5,3,1,9,Potential Loyal
38645,2025-09-01,22.0,219.78,0.0,Active,5,5,4,14,VIP
38646,2025-08-12,16.0,135.84,20.0,Active,4,5,3,12,Loyal
38647,2025-08-21,4.0,63.96,11.0,Active,4,3,2,9,Potential Loyal
38648,2025-08-17,2.0,293.54,15.0,Active,4,2,5,11,New
38649,2025-08-29,16.0,319.84,3.0,Active,5,5,5,15,VIP
38650,2025-08-03,1.0,13.59,29.0,Active,3,2,1,6,Potential Loyal
38651,2024-11-23,11.0,109.89,282.0,Cancelled,1,4,3,8,Lost
38652,2025-04-30,1.0,91.69,124.0,Active,2,2,2,6,Dormant
38653,2025-08-10,17.0,382.33,22.0,Active,4,5,5,14,VIP
38654,2025-08-11,1.0,75.49,21.0,Active,4,2,2,8,New
38655,2025-08-26,5.0,79.95,6.0,Active,5,3,2,10,Potential Loyal
38656,2025-05-09,2.0,194.18,115.0,Active,2,2,4,8,Dormant
38657,2025-08-22,1.0,49.99,10.0,Active,5,2,1,8,New
38658,2025-08-13,19.0,212.60999999999999,19.0,Active,4,5,4,13,VIP
38659,2025-06-12,1.0,377.89,81.0,Active,2,2,5,9,Dormant
38660,2025-09-01,7.0,59.43,0.0,Active,5,4,2,11,Potential Loyal
38661,2025-07-07,16.0,135.84,56.0,Active,3,5,3,11,Loyal
38662,2024-11-25,1.0,269.89,280.0,Active,1,2,4,7,Dormant
38663,2025-08-03,24.0,599.76,29.0,Active,3,5,5,13,Loyal
38664,2025-08-10,9.0,115.10999999999999,22.0,Active,4,4,3,11,Loyal
38665,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
38666,2025-08-19,2.0,194.18,13.0,Active,4,2,4,10,New
38667,2025-07-21,3.0,29.97,42.0,Cancelled,3,3,1,7,Potential Loyal
38668,2025-08-22,1.0,44.99,10.0,Active,5,2,1,8,New
38669,2024-11-16,1.0,75.49,289.0,Cancelled,1,2,2,5,Lost
38670,2025-07-17,6.0,81.53999999999999,46.0,Cancelled,3,4,2,9,Potential Loyal
38671,2025-01-18,2.0,917.78,226.0,Active,2,2,5,9,Dormant
38672,2025-08-30,1.0,9.99,2.0,Active,5,2,1,8,New
38673,2025-08-10,2.0,99.98,22.0,Active,4,2,2,8,New
38674,2025-08-03,1.0,8.99,29.0,Active,3,2,1,6,Potential Loyal
38675,2025-08-21,4.0,51.16,11.0,Active,4,3,2,9,Potential Loyal
38676,2024-06-15,1.0,172.69,443.0,Cancelled,1,2,4,7,Lost
38677,2025-08-17,18.0,404.82,15.0,Active,4,5,5,14,VIP
38678,2025-08-27,10.0,174.89999999999998,5.0,Active,5,4,4,13,VIP
38679,2025-08-13,20.0,139.8,19.0,Active,4,5,3,12,Loyal
38680,2025-08-25,10.0,199.89999999999998,7.0,Active,5,4,4,13,VIP
38681,2025-08-15,13.0,110.37,17.0,Active,4,5,3,12,Loyal
38682,2025-08-20,5.0,174.95000000000002,12.0,Active,4,3,4,11,Loyal
38683,2025-01-17,1.0,120.85,227.0,Active,2,2,3,7,Dormant
38684,2025-08-08,16.0,255.84,24.0,Active,3,5,4,12,Loyal
38685,2025-07-25,5.0,42.45,38.0,Active,3,3,1,7,Potential Loyal
38686,2024-08-05,3.0,29.97,392.0,Cancelled,1,3,1,5,Lost
38687,2024-04-16,1.0,172.69,503.0,Cancelled,1,2,4,7,Lost
38688,2025-08-21,13.0,166.26999999999998,11.0,Active,4,5,3,12,Loyal
38689,2025-01-29,2.0,241.7,215.0,Active,2,2,4,8,Dormant
38690,2025-06-17,2.0,150.98,76.0,Active,2,2,3,7,Dormant
38691,2025-08-19,14.0,97.86,13.0,Active,4,5,2,11,Potential Loyal
38692,2023-10-23,2.0,19.98,679.0,Cancelled,1,2,1,4,Lost
38693,2025-04-24,12.0,299.88,130.0,Cancelled,2,5,5,12,Lost
38694,2025-08-26,12.0,163.07999999999998,6.0,Active,5,5,3,13,Loyal
38695,2025-05-25,1.0,107.89,99.0,Active,2,2,3,7,Dormant
38696,2025-02-18,2.0,345.38,195.0,Active,2,2,5,9,Dormant
38697,2025-06-14,13.0,227.36999999999998,79.0,Active,2,5,4,11,At Risk
38698,2024-06-27,10.0,99.9,431.0,Cancelled,1,4,2,7,Lost
38699,2025-04-08,17.0,849.83,146.0,Cancelled,2,5,5,12,Lost
38700,2024-09-09,3.0,59.97,357.0,Cancelled,1,3,2,6,Lost
38701,2025-08-20,11.0,175.89000000000001,12.0,Active,4,4,4,12,VIP
38702,2025-04-05,1.0,539.89,149.0,Active,2,2,5,9,Dormant
38703,2025-04-14,1.0,120.85,140.0,Active,2,2,3,7,Dormant
38704,2025-07-13,1.0,172.69,50.0,Active,3,2,4,9,Potential Loyal
38705,2025-08-09,2.0,19.98,23.0,Active,3,2,1,6,Potential Loyal
38706,2024-10-05,8.0,127.92,331.0,Cancelled,1,4,3,8,Lost
38707,2025-08-10,21.0,1049.79,22.0,Active,4,5,5,14,VIP
38708,2024-10-21,1.0,155.41,315.0,Cancelled,1,2,3,6,Lost
38709,2025-02-22,3.0,29.97,191.0,Cancelled,2,3,1,6,Lost
38710,2025-05-28,4.0,199.96,96.0,Cancelled,2,3,4,9,Lost
38711,2024-10-14,1.0,539.89,322.0,Active,1,2,5,8,Dormant
38712,2025-08-21,1.0,188.89,11.0,Active,4,2,4,10,New
38713,2024-10-30,1.0,431.89,306.0,Active,1,2,5,8,Dormant
38714,,0.0,0.0,9999.0,Active,1,1,1,3,Dormant
38715,2025-08-25,1.0,269.89,7.0,Active,5,2,4,11,New
38716,2025-08-10,10.0,135.9,22.0,Active,4,4,3,11,Loyal
38717,2025-08-30,21.0,209.79,2.0,Active,5,5,4,14,VIP
38718,2025-07-12,14.0,489.86,51.0,Active,3,5,5,13,Loyal
38719,2025-08-06,13.0,187.07,26.0,Active,3,5,4,12,Loyal
38720,2025-08-27,3.0,74.97,5.0,Active,5,3,2,10,Potential Loyal
38721,2025-08-10,1.0,6.99,22.0,Active,4,2,1,7,New
38722,2025-02-08,2.0,241.7,205.0,Active,2,2,4,8,Dormant
38723,2025-08-11,22.0,351.78000000000003,21.0,Active,4,5,5,14,VIP
38724,2025-08-23,4.0,79.96,9.0,Active,5,3,2,10,Potential Loyal
38725,2025-08-30,10.0,424.90000000000003,2.0,Active,5,4,5,14,VIP
38726,2025-07-06,4.0,99.96,57.0,Active,3,3,2,8,Potential Loyal
38727,2025-08-16,14.0,349.85999999999996,16.0,Active,4,5,5,14,VIP
38728,2025-08-23,20.0,159.8,9.0,Active,5,5,3,13,Loyal
38729,2024-04-30,1.0,97.09,489.0,Active,1,2,2,5,Dormant
38730,2025-08-10,21.0,209.79,22.0,Active,4,5,4,13,VIP
38731,,0.0,0.0,9999.0,Cancelled,1,1,1,3,Lost
38732,2024-07-05,8.0,115.12,423.0,Cancelled,1,4,3,8,Lost
38733,2025-08-24,12.0,239.88,8.0,Active,5,5,4,14,VIP
38734,2025-08-04,4.0,63.96,28.0,Active,3,3,2,8,Potential Loyal
38735,2023-10-19,1.0,172.69,683.0,Active,1,2,4,7,Dormant
38736,2025-07-03,1.0,188.89,60.0,Active,3,2,4,9,Potential Loyal
38737,2025-04-23,15.0,337.34999999999997,131.0,Cancelled,2,5,5,12,Lost
38738,2025-08-05,7.0,139.92999999999998,27.0,Active,3,4,3,10,Loyal
38739,2025-08-03,16.0,399.84,29.0,Active,3,5,5,13,Loyal
38740,2025-06-03,1.0,215.89,90.0,Active,2,2,4,8,Dormant
38741,2025-08-31,25.0,249.75,1.0,Active,5,5,4,14,VIP
38742,2024-11-26,3.0,52.47,279.0,Cancelled,1,3,2,6,Lost
38743,2025-08-10,1.0,9.99,22.0,Active,4,2,1,7,New
38744,2024-04-18,5.0,79.95,501.0,Cancelled,1,3,2,6,Lost
38745,2025-08-11,5.0,34.95,21.0,Active,4,3,1,8,Potential Loyal
38746,2025-04-22,2.0,49.98,132.0,Cancelled,2,2,1,5,Lost
38747,2025-08-06,15.0,239.85,26.0,Active,3,5,4,12,Loyal
38748,2024-10-30,2.0,345.38,306.0,Active,1,2,5,8,Dormant
38749,2025-07-26,3.0,33.57,37.0,Active,3,3,1,7,Potential Loyal
38750,2025-08-07,2.0,15.98,25.0,Active,3,2,1,6,Potential Loyal
38751,2025-01-02,2.0,215.78,242.0,Active,2,2,4,8,Dormant
38752,2025-06-05,1.0,377.89,88.0,Active,2,2,5,9,Dormant
38753,2025-08-25,4.0,63.96,7.0,Active,5,3,2,10,Potential Loyal
38754,2025-08-13,9.0,80.91,19.0,Active,4,4,2,10,Potential Loyal
38755,2025-08-25,5.0,49.95,7.0,Active,5,3,1,9,Potential Loyal
38756,2025-08-31,23.0,1149.77,1.0,Active,5,5,5,15,VIP
38757,2025-08-17,9.0,89.91,15.0,Active,4,4,2,10,Potential Loyal
38758,2025-08-13,1.0,377.89,19.0,Active,4,2,5,11,New
38759,2025-08-20,5.0,42.45,12.0,Active,4,3,1,8,Potential Loyal
38760,2025-05-02,2.0,293.54,122.0,Active,2,2,5,9,Dormant
38761,2025-01-15,1.0,91.69,229.0,Active,2,2,2,6,Dormant
38762,2025-08-09,17.0,382.33,23.0,Active,3,5,5,13,Loyal
38763,2025-08-17,18.0,287.82,15.0,Active,4,5,5,14,VIP
38764,2025-02-21,12.0,107.88,192.0,Cancelled,2,5,2,9,Lost
38765,2024-12-23,10.0,143.9,252.0,Cancelled,1,4,3,8,Lost
38766,2025-08-19,11.0,219.89,13.0,Active,4,4,4,12,VIP
38767,2024-07-05,2.0,16.98,423.0,Cancelled,1,2,1,4,Lost
38768,2025-04-23,1.0,107.89,131.0,Cancelled,2,2,3,7,Lost
