customer_id,plan_name,annualized_revenue,churn_probability,risk_level,retention_priority
25306,Standard,191.88,0.124,Low,Priority 4 - Low Risk
25800,Premium,17.49,0.124,Low,Priority 4 - Low Risk
6758,Standard,191.88,0.124,Low,Priority 4 - Low Risk
36396,Enterprise,599.88,0.124,Low,Priority 4 - Low Risk
5006,Premium,24.99,0.124,Low,Priority 4 - Low Risk
30149,Standard,191.88,0.124,Low,Priority 4 - Low Risk
38474,Enterprise,34.99,0.124,Low,Priority 4 - Low Risk
8266,Enterprise,539.88,0.124,Low,Priority 4 - Low Risk
42845,Enterprise,419.88,0.124,Low,Priority 4 - Low Risk
2821,Basic,83.88,0.124,Low,Priority 4 - Low Risk
38697,Premium,209.88,0.124,Low,Priority 4 - Low Risk
28692,Basic,119.88,0.124,Low,Priority 4 - Low Risk
23362,Standard,163.07999999999998,0.124,Low,Priority 4 - Low Risk
2571,Standard,191.88,0.124,Low,Priority 4 - Low Risk
18698,Enterprise,419.88,0.124,Low,Priority 4 - Low Risk
39444,Standard,153.48,0.124,Low,Priority 4 - Low Risk
38724,Premium,239.88,0.1239,Low,Priority 4 - Low Risk
29000,Standard,163.07999999999998,0.1239,Low,Priority 4 - Low Risk
21364,Premium,269.88,0.1239,Low,Priority 4 - Low Risk
44833,Basic,95.88,0.1239,Low,Priority 4 - Low Risk
32686,Enterprise,599.88,0.1239,Low,Priority 4 - Low Risk
48126,Enterprise,599.88,0.1239,Low,Priority 4 - Low Risk
28249,Premium,239.88,0.1239,Low,Priority 4 - Low Risk
29274,Standard,134.28,0.1239,Low,Priority 4 - Low Risk
13127,Basic,107.88,0.1239,Low,Priority 4 - Low Risk
43302,Premium,299.88,0.1239,Low,Priority 4 - Low Risk
819,Premium,209.88,0.1239,Low,Priority 4 - Low Risk
33188,Enterprise,479.88,0.1239,Low,Priority 4 - Low Risk
15025,Premium,299.88,0.1239,Low,Priority 4 - Low Risk
3825,Standard,191.88,0.1239,Low,Priority 4 - Low Risk
36226,Standard,14.39,0.1239,Low,Priority 4 - Low Risk
42439,Basic,119.88,0.1239,Low,Priority 4 - Low Risk
19516,Basic,83.88,0.1239,Low,Priority 4 - Low Risk
4105,Standard,191.88,0.1239,Low,Priority 4 - Low Risk
5678,Standard,163.07999999999998,0.1239,Low,Priority 4 - Low Risk
10597,Enterprise,49.99,0.1239,Low,Priority 4 - Low Risk
20243,Standard,191.88,0.1239,Low,Priority 4 - Low Risk
42992,Standard,172.68,0.1239,Low,Priority 4 - Low Risk
12518,Premium,22.49,0.1239,Low,Priority 4 - Low Risk
35297,Basic,119.88,0.1239,Low,Priority 4 - Low Risk
28127,Premium,209.88,0.1239,Low,Priority 4 - Low Risk
15526,Basic,119.88,0.1238,Low,Priority 4 - Low Risk
25618,Standard,191.88,0.1238,Low,Priority 4 - Low Risk
23662,Standard,191.88,0.1238,Low,Priority 4 - Low Risk
29345,Basic,119.88,0.1238,Low,Priority 4 - Low Risk
36706,Basic,83.88,0.1238,Low,Priority 4 - Low Risk
22136,Enterprise,44.99,0.1238,Low,Priority 4 - Low Risk
27064,Basic,119.88,0.1238,Low,Priority 4 - Low Risk
46830,Standard,191.88,0.1238,Low,Priority 4 - Low Risk
6062,Basic,83.88,0.1238,Low,Priority 4 - Low Risk
28855,Basic,8.49,0.1238,Low,Priority 4 - Low Risk
32850,Standard,153.48,0.1238,Low,Priority 4 - Low Risk
39334,Premium,299.88,0.1238,Low,Priority 4 - Low Risk
9897,Premium,299.88,0.1238,Low,Priority 4 - Low Risk
35722,Basic,83.88,0.1238,Low,Priority 4 - Low Risk
13120,Premium,209.88,0.1238,Low,Priority 4 - Low Risk
8007,Basic,119.88,0.1238,Low,Priority 4 - Low Risk
46621,Enterprise,599.88,0.1238,Low,Priority 4 - Low Risk
8813,Enterprise,599.88,0.1238,Low,Priority 4 - Low Risk
25247,Standard,191.88,0.1238,Low,Priority 4 - Low Risk
16016,Basic,119.88,0.1238,Low,Priority 4 - Low Risk
14133,Standard,153.48,0.1238,Low,Priority 4 - Low Risk
3510,Premium,299.88,0.1238,Low,Priority 4 - Low Risk
36312,Premium,299.88,0.1238,Low,Priority 4 - Low Risk
19411,Standard,191.88,0.1238,Low,Priority 4 - Low Risk
3638,Basic,83.88,0.1238,Low,Priority 4 - Low Risk
29030,Standard,134.28,0.1238,Low,Priority 4 - Low Risk
6588,Basic,101.88,0.1238,Low,Priority 4 - Low Risk
34325,Standard,134.28,0.1238,Low,Priority 4 - Low Risk
18384,Premium,209.88,0.1238,Low,Priority 4 - Low Risk
3734,Standard,191.88,0.1238,Low,Priority 4 - Low Risk
25404,Basic,107.88,0.1238,Low,Priority 4 - Low Risk
46527,Basic,95.88,0.1238,Low,Priority 4 - Low Risk
992,Enterprise,479.88,0.1238,Low,Priority 4 - Low Risk
43633,Standard,172.68,0.1237,Low,Priority 4 - Low Risk
39646,Standard,12.79,0.1237,Low,Priority 4 - Low Risk
8383,Premium,24.99,0.1237,Low,Priority 4 - Low Risk
321,Standard,191.88,0.1237,Low,Priority 4 - Low Risk
27346,Enterprise,599.88,0.1237,Low,Priority 4 - Low Risk
23260,Premium,239.88,0.1237,Low,Priority 4 - Low Risk
50234,Enterprise,509.88,0.1237,Low,Priority 4 - Low Risk
48149,Basic,119.88,0.1237,Low,Priority 4 - Low Risk
26709,Basic,7.99,0.1237,Low,Priority 4 - Low Risk
42079,Basic,101.88,0.1237,Low,Priority 4 - Low Risk
16553,Standard,191.88,0.1237,Low,Priority 4 - Low Risk
30309,Basic,83.88,0.1237,Low,Priority 4 - Low Risk
35785,Premium,254.88,0.1237,Low,Priority 4 - Low Risk
38364,Premium,269.88,0.1237,Low,Priority 4 - Low Risk
51675,Basic,101.88,0.1237,Low,Priority 4 - Low Risk
15731,Basic,119.88,0.1237,Low,Priority 4 - Low Risk
2367,Standard,15.99,0.1237,Low,Priority 4 - Low Risk
11216,Premium,24.99,0.1237,Low,Priority 4 - Low Risk
16835,Standard,191.88,0.1237,Low,Priority 4 - Low Risk
33393,Premium,24.99,0.1237,Low,Priority 4 - Low Risk
37772,Standard,191.88,0.1237,Low,Priority 4 - Low Risk
10078,Premium,22.49,0.1237,Low,Priority 4 - Low Risk
37642,Premium,19.99,0.1237,Low,Priority 4 - Low Risk
12570,Premium,21.24,0.1236,Low,Priority 4 - Low Risk
11188,Premium,299.88,0.1236,Low,Priority 4 - Low Risk
48651,Basic,83.88,0.1236,Low,Priority 4 - Low Risk
24621,Basic,83.88,0.1236,Low,Priority 4 - Low Risk
38342,Premium,21.24,0.1236,Low,Priority 4 - Low Risk
49486,Basic,119.88,0.1236,Low,Priority 4 - Low Risk
39554,Basic,101.88,0.1236,Low,Priority 4 - Low Risk
2114,Standard,191.88,0.1236,Low,Priority 4 - Low Risk
294,Enterprise,49.99,0.1236,Low,Priority 4 - Low Risk
48227,Standard,191.88,0.1236,Low,Priority 4 - Low Risk
5833,Basic,6.99,0.1236,Low,Priority 4 - Low Risk
38119,Basic,101.88,0.1236,Low,Priority 4 - Low Risk
29829,Standard,163.07999999999998,0.1236,Low,Priority 4 - Low Risk
20608,Standard,134.28,0.1236,Low,Priority 4 - Low Risk
31622,Premium,239.88,0.1236,Low,Priority 4 - Low Risk
5772,Standard,134.28,0.1236,Low,Priority 4 - Low Risk
619,Enterprise,49.99,0.1236,Low,Priority 4 - Low Risk
1298,Premium,239.88,0.1236,Low,Priority 4 - Low Risk
19836,Standard,191.88,0.1236,Low,Priority 4 - Low Risk
1121,Standard,163.07999999999998,0.1236,Low,Priority 4 - Low Risk
25703,Standard,191.88,0.1236,Low,Priority 4 - Low Risk
38646,Basic,101.88,0.1236,Low,Priority 4 - Low Risk
38648,Standard,13.59,0.1236,Low,Priority 4 - Low Risk
3549,Premium,24.99,0.1236,Low,Priority 4 - Low Risk
12078,Basic,8.99,0.1236,Low,Priority 4 - Low Risk
15609,Basic,83.88,0.1236,Low,Priority 4 - Low Risk
49204,Premium,239.88,0.1235,Low,Priority 4 - Low Risk
34737,Enterprise,599.88,0.1235,Low,Priority 4 - Low Risk
17608,Premium,24.99,0.1235,Low,Priority 4 - Low Risk
51718,Standard,191.88,0.1235,Low,Priority 4 - Low Risk
13983,Basic,119.88,0.1235,Low,Priority 4 - Low Risk
39008,Standard,11.19,0.1235,Low,Priority 4 - Low Risk
24052,Premium,17.49,0.1235,Low,Priority 4 - Low Risk
5789,Standard,172.68,0.1235,Low,Priority 4 - Low Risk
11237,Basic,119.88,0.1235,Low,Priority 4 - Low Risk
7615,Enterprise,39.99,0.1235,Low,Priority 4 - Low Risk
15134,Premium,269.88,0.1235,Low,Priority 4 - Low Risk
51634,Basic,95.88,0.1235,Low,Priority 4 - Low Risk
6440,Premium,299.88,0.1235,Low,Priority 4 - Low Risk
50716,Premium,299.88,0.1235,Low,Priority 4 - Low Risk
42691,Enterprise,479.88,0.1235,Low,Priority 4 - Low Risk
22200,Basic,95.88,0.1235,Low,Priority 4 - Low Risk
30680,Standard,12.79,0.1235,Low,Priority 4 - Low Risk
49136,Standard,191.88,0.1235,Low,Priority 4 - Low Risk
23526,Basic,101.88,0.1235,Low,Priority 4 - Low Risk
42059,Standard,163.07999999999998,0.1235,Low,Priority 4 - Low Risk
40354,Standard,15.99,0.1235,Low,Priority 4 - Low Risk
25519,Enterprise,479.88,0.1235,Low,Priority 4 - Low Risk
31834,Enterprise,599.88,0.1235,Low,Priority 4 - Low Risk
18681,Premium,239.88,0.1235,Low,Priority 4 - Low Risk
20890,Standard,191.88,0.1235,Low,Priority 4 - Low Risk
46346,Enterprise,49.99,0.1235,Low,Priority 4 - Low Risk
33258,Standard,15.99,0.1234,Low,Priority 4 - Low Risk
44868,Standard,11.19,0.1234,Low,Priority 4 - Low Risk
51535,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
35201,Basic,119.88,0.1234,Low,Priority 4 - Low Risk
5680,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
2200,Standard,163.07999999999998,0.1234,Low,Priority 4 - Low Risk
5186,Standard,134.28,0.1234,Low,Priority 4 - Low Risk
35367,Basic,83.88,0.1234,Low,Priority 4 - Low Risk
19417,Basic,119.88,0.1234,Low,Priority 4 - Low Risk
16650,Enterprise,419.88,0.1234,Low,Priority 4 - Low Risk
11740,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
39476,Premium,269.88,0.1234,Low,Priority 4 - Low Risk
37757,Basic,9.99,0.1234,Low,Priority 4 - Low Risk
37732,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
24491,Premium,299.88,0.1234,Low,Priority 4 - Low Risk
20178,Basic,119.88,0.1234,Low,Priority 4 - Low Risk
9617,Premium,24.99,0.1234,Low,Priority 4 - Low Risk
22467,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
15566,Basic,119.88,0.1234,Low,Priority 4 - Low Risk
19095,Enterprise,49.99,0.1234,Low,Priority 4 - Low Risk
7095,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
17440,Basic,95.88,0.1234,Low,Priority 4 - Low Risk
2799,Enterprise,599.88,0.1234,Low,Priority 4 - Low Risk
9692,Standard,15.99,0.1234,Low,Priority 4 - Low Risk
49298,Standard,191.88,0.1234,Low,Priority 4 - Low Risk
96,Basic,101.88,0.1234,Low,Priority 4 - Low Risk
50020,Enterprise,599.88,0.1234,Low,Priority 4 - Low Risk
33597,Standard,134.28,0.1234,Low,Priority 4 - Low Risk
13419,Premium,19.99,0.1234,Low,Priority 4 - Low Risk
2082,Enterprise,419.88,0.1234,Low,Priority 4 - Low Risk
46462,Basic,83.88,0.1234,Low,Priority 4 - Low Risk
49795,Enterprise,509.88,0.1234,Low,Priority 4 - Low Risk
37014,Enterprise,599.88,0.1233,Low,Priority 4 - Low Risk
5224,Standard,15.99,0.1233,Low,Priority 4 - Low Risk
26090,Premium,209.88,0.1233,Low,Priority 4 - Low Risk
5589,Enterprise,599.88,0.1233,Low,Priority 4 - Low Risk
48087,Enterprise,39.99,0.1233,Low,Priority 4 - Low Risk
21077,Standard,11.19,0.1233,Low,Priority 4 - Low Risk
40897,Standard,191.88,0.1233,Low,Priority 4 - Low Risk
3298,Standard,134.28,0.1233,Low,Priority 4 - Low Risk
17742,Basic,83.88,0.1233,Low,Priority 4 - Low Risk
20647,Premium,299.88,0.1233,Low,Priority 4 - Low Risk
24460,Standard,191.88,0.1233,Low,Priority 4 - Low Risk
50370,Basic,119.88,0.1233,Low,Priority 4 - Low Risk
34130,Basic,107.88,0.1233,Low,Priority 4 - Low Risk
40465,Premium,239.88,0.1233,Low,Priority 4 - Low Risk
5069,Standard,134.28,0.1233,Low,Priority 4 - Low Risk
14238,Standard,172.68,0.1233,Low,Priority 4 - Low Risk
1661,Standard,15.99,0.1233,Low,Priority 4 - Low Risk
49811,Basic,119.88,0.1233,Low,Priority 4 - Low Risk
29755,Standard,14.39,0.1233,Low,Priority 4 - Low Risk
41538,Basic,107.88,0.1233,Low,Priority 4 - Low Risk
19814,Basic,9.99,0.1233,Low,Priority 4 - Low Risk
18711,Standard,153.48,0.1233,Low,Priority 4 - Low Risk
4115,Standard,191.88,0.1233,Low,Priority 4 - Low Risk
51906,Standard,14.39,0.1233,Low,Priority 4 - Low Risk
43414,Premium,299.88,0.1233,Low,Priority 4 - Low Risk
10959,Standard,191.88,0.1233,Low,Priority 4 - Low Risk
13007,Basic,119.88,0.1233,Low,Priority 4 - Low Risk
25816,Standard,13.59,0.1232,Low,Priority 4 - Low Risk
38805,Basic,83.88,0.1232,Low,Priority 4 - Low Risk
8780,Premium,239.88,0.1232,Low,Priority 4 - Low Risk
3694,Premium,299.88,0.1232,Low,Priority 4 - Low Risk
19846,Basic,119.88,0.1232,Low,Priority 4 - Low Risk
632,Premium,209.88,0.1232,Low,Priority 4 - Low Risk
41924,Premium,24.99,0.1232,Low,Priority 4 - Low Risk
42991,Premium,19.99,0.1232,Low,Priority 4 - Low Risk
8126,Basic,119.88,0.1232,Low,Priority 4 - Low Risk
37457,Standard,153.48,0.1232,Low,Priority 4 - Low Risk
18006,Standard,163.07999999999998,0.1232,Low,Priority 4 - Low Risk
13156,Enterprise,539.88,0.1232,Low,Priority 4 - Low Risk
8435,Enterprise,599.88,0.1232,Low,Priority 4 - Low Risk
1106,Standard,191.88,0.1232,Low,Priority 4 - Low Risk
28637,Enterprise,419.88,0.1232,Low,Priority 4 - Low Risk
18440,Premium,22.49,0.1232,Low,Priority 4 - Low Risk
39362,Premium,269.88,0.1232,Low,Priority 4 - Low Risk
11419,Premium,209.88,0.1232,Low,Priority 4 - Low Risk
43105,Basic,9.99,0.1232,Low,Priority 4 - Low Risk
19923,Enterprise,509.88,0.1232,Low,Priority 4 - Low Risk
28126,Standard,191.88,0.1232,Low,Priority 4 - Low Risk
10175,Premium,19.99,0.1232,Low,Priority 4 - Low Risk
19153,Premium,299.88,0.1232,Low,Priority 4 - Low Risk
46497,Standard,172.68,0.1232,Low,Priority 4 - Low Risk
8234,Standard,191.88,0.1232,Low,Priority 4 - Low Risk
21862,Basic,95.88,0.1232,Low,Priority 4 - Low Risk
47374,Premium,254.88,0.1232,Low,Priority 4 - Low Risk
13723,Standard,191.88,0.1232,Low,Priority 4 - Low Risk
42119,Standard,191.88,0.1232,Low,Priority 4 - Low Risk
45545,Premium,209.88,0.1232,Low,Priority 4 - Low Risk
17416,Basic,83.88,0.1232,Low,Priority 4 - Low Risk
7831,Basic,107.88,0.1232,Low,Priority 4 - Low Risk
50278,Basic,9.99,0.1232,Low,Priority 4 - Low Risk
20028,Premium,24.99,0.1232,Low,Priority 4 - Low Risk
12503,Basic,95.88,0.1231,Low,Priority 4 - Low Risk
22521,Basic,119.88,0.1231,Low,Priority 4 - Low Risk
8698,Premium,19.99,0.1231,Low,Priority 4 - Low Risk
5552,Premium,299.88,0.1231,Low,Priority 4 - Low Risk
22496,Basic,95.88,0.1231,Low,Priority 4 - Low Risk
23316,Basic,119.88,0.1231,Low,Priority 4 - Low Risk
729,Basic,9.99,0.1231,Low,Priority 4 - Low Risk
18063,Premium,299.88,0.1231,Low,Priority 4 - Low Risk
12923,Premium,19.99,0.1231,Low,Priority 4 - Low Risk
23195,Enterprise,34.99,0.1231,Low,Priority 4 - Low Risk
31688,Basic,83.88,0.1231,Low,Priority 4 - Low Risk
12521,Premium,17.49,0.1231,Low,Priority 4 - Low Risk
31618,Standard,191.88,0.1231,Low,Priority 4 - Low Risk
41050,Standard,153.48,0.1231,Low,Priority 4 - Low Risk
47138,Standard,134.28,0.1231,Low,Priority 4 - Low Risk
35057,Standard,153.48,0.1231,Low,Priority 4 - Low Risk
35081,Premium,209.88,0.1231,Low,Priority 4 - Low Risk
26399,Standard,134.28,0.1231,Low,Priority 4 - Low Risk
50871,Premium,269.88,0.1231,Low,Priority 4 - Low Risk
28403,Enterprise,509.88,0.1231,Low,Priority 4 - Low Risk
50525,Basic,83.88,0.1231,Low,Priority 4 - Low Risk
991,Enterprise,509.88,0.1231,Low,Priority 4 - Low Risk
12788,Premium,239.88,0.1231,Low,Priority 4 - Low Risk
6992,Premium,24.99,0.1231,Low,Priority 4 - Low Risk
25539,Basic,95.88,0.1231,Low,Priority 4 - Low Risk
25105,Basic,101.88,0.123,Low,Priority 4 - Low Risk
4595,Basic,101.88,0.123,Low,Priority 4 - Low Risk
4178,Standard,191.88,0.123,Low,Priority 4 - Low Risk
51529,Standard,12.79,0.123,Low,Priority 4 - Low Risk
6018,Standard,163.07999999999998,0.123,Low,Priority 4 - Low Risk
20920,Enterprise,49.99,0.123,Low,Priority 4 - Low Risk
3249,Standard,153.48,0.123,Low,Priority 4 - Low Risk
51364,Premium,209.88,0.123,Low,Priority 4 - Low Risk
45555,Basic,83.88,0.123,Low,Priority 4 - Low Risk
39316,Premium,254.88,0.123,Low,Priority 4 - Low Risk
25894,Standard,134.28,0.123,Low,Priority 4 - Low Risk
3155,Basic,101.88,0.123,Low,Priority 4 - Low Risk
41742,Standard,191.88,0.123,Low,Priority 4 - Low Risk
5236,Premium,299.88,0.123,Low,Priority 4 - Low Risk
7268,Standard,191.88,0.123,Low,Priority 4 - Low Risk
8335,Standard,12.79,0.123,Low,Priority 4 - Low Risk
11213,Standard,191.88,0.123,Low,Priority 4 - Low Risk
4085,Enterprise,599.88,0.123,Low,Priority 4 - Low Risk
30861,Basic,8.49,0.123,Low,Priority 4 - Low Risk
44862,Standard,191.88,0.123,Low,Priority 4 - Low Risk
29346,Standard,134.28,0.123,Low,Priority 4 - Low Risk
31583,Basic,9.99,0.123,Low,Priority 4 - Low Risk
42362,Basic,119.88,0.123,Low,Priority 4 - Low Risk
11500,Enterprise,49.99,0.123,Low,Priority 4 - Low Risk
10321,Standard,134.28,0.123,Low,Priority 4 - Low Risk
11865,Basic,95.88,0.123,Low,Priority 4 - Low Risk
11533,Standard,13.59,0.123,Low,Priority 4 - Low Risk
44560,Standard,12.79,0.123,Low,Priority 4 - Low Risk
4209,Enterprise,49.99,0.123,Low,Priority 4 - Low Risk
36749,Standard,191.88,0.123,Low,Priority 4 - Low Risk
29397,Premium,209.88,0.123,Low,Priority 4 - Low Risk
3947,Premium,17.49,0.123,Low,Priority 4 - Low Risk
25817,Premium,21.24,0.123,Low,Priority 4 - Low Risk
49580,Enterprise,49.99,0.1229,Low,Priority 4 - Low Risk
11035,Basic,107.88,0.1229,Low,Priority 4 - Low Risk
46071,Basic,9.99,0.1229,Low,Priority 4 - Low Risk
43778,Premium,254.88,0.1229,Low,Priority 4 - Low Risk
45432,Enterprise,39.99,0.1229,Low,Priority 4 - Low Risk
37325,Premium,299.88,0.1229,Low,Priority 4 - Low Risk
40838,Basic,83.88,0.1229,Low,Priority 4 - Low Risk
22456,Standard,191.88,0.1229,Low,Priority 4 - Low Risk
8044,Premium,17.49,0.1229,Low,Priority 4 - Low Risk
28999,Basic,95.88,0.1229,Low,Priority 4 - Low Risk
20496,Premium,209.88,0.1229,Low,Priority 4 - Low Risk
25808,Basic,119.88,0.1229,Low,Priority 4 - Low Risk
22342,Standard,153.48,0.1229,Low,Priority 4 - Low Risk
41164,Enterprise,599.88,0.1229,Low,Priority 4 - Low Risk
14392,Enterprise,539.88,0.1229,Low,Priority 4 - Low Risk
22749,Basic,107.88,0.1229,Low,Priority 4 - Low Risk
19781,Enterprise,599.88,0.1229,Low,Priority 4 - Low Risk
21765,Standard,163.07999999999998,0.1229,Low,Priority 4 - Low Risk
26329,Standard,153.48,0.1229,Low,Priority 4 - Low Risk
17104,Premium,299.88,0.1229,Low,Priority 4 - Low Risk
45765,Standard,12.79,0.1229,Low,Priority 4 - Low Risk
43229,Standard,11.19,0.1229,Low,Priority 4 - Low Risk
33542,Standard,191.88,0.1229,Low,Priority 4 - Low Risk
28600,Basic,95.88,0.1229,Low,Priority 4 - Low Risk
22716,Standard,134.28,0.1229,Low,Priority 4 - Low Risk
46043,Premium,299.88,0.1229,Low,Priority 4 - Low Risk
47402,Standard,134.28,0.1229,Low,Priority 4 - Low Risk
28702,Basic,101.88,0.1228,Low,Priority 4 - Low Risk
31479,Basic,107.88,0.1228,Low,Priority 4 - Low Risk
46187,Enterprise,419.88,0.1228,Low,Priority 4 - Low Risk
41652,Basic,95.88,0.1228,Low,Priority 4 - Low Risk
50532,Premium,269.88,0.1228,Low,Priority 4 - Low Risk
6434,Premium,299.88,0.1228,Low,Priority 4 - Low Risk
7045,Standard,153.48,0.1228,Low,Priority 4 - Low Risk
1303,Enterprise,599.88,0.1228,Low,Priority 4 - Low Risk
829,Enterprise,599.88,0.1228,Low,Priority 4 - Low Risk
11112,Standard,191.88,0.1228,Low,Priority 4 - Low Risk
29913,Basic,101.88,0.1228,Low,Priority 4 - Low Risk
19918,Standard,153.48,0.1228,Low,Priority 4 - Low Risk
27966,Standard,15.99,0.1228,Low,Priority 4 - Low Risk
50372,Basic,119.88,0.1228,Low,Priority 4 - Low Risk
8831,Enterprise,509.88,0.1228,Low,Priority 4 - Low Risk
35537,Basic,95.88,0.1228,Low,Priority 4 - Low Risk
16190,Standard,15.99,0.1228,Low,Priority 4 - Low Risk
51747,Enterprise,599.88,0.1228,Low,Priority 4 - Low Risk
25698,Basic,119.88,0.1228,Low,Priority 4 - Low Risk
34268,Standard,134.28,0.1228,Low,Priority 4 - Low Risk
32514,Standard,163.07999999999998,0.1228,Low,Priority 4 - Low Risk
11733,Standard,134.28,0.1228,Low,Priority 4 - Low Risk
26940,Standard,134.28,0.1228,Low,Priority 4 - Low Risk
44688,Standard,191.88,0.1228,Low,Priority 4 - Low Risk
42136,Premium,19.99,0.1228,Low,Priority 4 - Low Risk
32181,Standard,12.79,0.1228,Low,Priority 4 - Low Risk
49894,Enterprise,39.99,0.1228,Low,Priority 4 - Low Risk
51707,Enterprise,42.49,0.1228,Low,Priority 4 - Low Risk
9565,Standard,191.88,0.1227,Low,Priority 4 - Low Risk
37054,Basic,83.88,0.1227,Low,Priority 4 - Low Risk
40717,Premium,299.88,0.1227,Low,Priority 4 - Low Risk
26372,Premium,24.99,0.1227,Low,Priority 4 - Low Risk
51413,Standard,191.88,0.1227,Low,Priority 4 - Low Risk
46034,Premium,299.88,0.1227,Low,Priority 4 - Low Risk
44444,Standard,172.68,0.1227,Low,Priority 4 - Low Risk
17641,Standard,191.88,0.1227,Low,Priority 4 - Low Risk
23952,Standard,11.19,0.1227,Low,Priority 4 - Low Risk
50336,Premium,299.88,0.1227,Low,Priority 4 - Low Risk
39190,Basic,95.88,0.1227,Low,Priority 4 - Low Risk
50041,Basic,101.88,0.1227,Low,Priority 4 - Low Risk
19419,Basic,107.88,0.1227,Low,Priority 4 - Low Risk
46162,Basic,119.88,0.1227,Low,Priority 4 - Low Risk
47236,Basic,6.99,0.1227,Low,Priority 4 - Low Risk
34599,Enterprise,39.99,0.1227,Low,Priority 4 - Low Risk
6936,Enterprise,599.88,0.1227,Low,Priority 4 - Low Risk
28819,Enterprise,539.88,0.1227,Low,Priority 4 - Low Risk
15257,Standard,191.88,0.1227,Low,Priority 4 - Low Risk
48834,Premium,299.88,0.1227,Low,Priority 4 - Low Risk
14908,Standard,191.88,0.1227,Low,Priority 4 - Low Risk
10522,Premium,299.88,0.1227,Low,Priority 4 - Low Risk
48475,Basic,95.88,0.1227,Low,Priority 4 - Low Risk
37111,Standard,134.28,0.1227,Low,Priority 4 - Low Risk
35905,Premium,299.88,0.1227,Low,Priority 4 - Low Risk
37267,Standard,15.99,0.1227,Low,Priority 4 - Low Risk
10051,Basic,119.88,0.1226,Low,Priority 4 - Low Risk
4042,Basic,95.88,0.1226,Low,Priority 4 - Low Risk
45863,Enterprise,599.88,0.1226,Low,Priority 4 - Low Risk
44610,Standard,13.59,0.1226,Low,Priority 4 - Low Risk
39175,Basic,119.88,0.1226,Low,Priority 4 - Low Risk
48612,Premium,299.88,0.1226,Low,Priority 4 - Low Risk
37613,Premium,299.88,0.1226,Low,Priority 4 - Low Risk
30688,Standard,134.28,0.1226,Low,Priority 4 - Low Risk
25087,Enterprise,42.49,0.1226,Low,Priority 4 - Low Risk
25640,Standard,134.28,0.1226,Low,Priority 4 - Low Risk
2950,Premium,239.88,0.1226,Low,Priority 4 - Low Risk
26695,Standard,163.07999999999998,0.1226,Low,Priority 4 - Low Risk
51279,Enterprise,539.88,0.1226,Low,Priority 4 - Low Risk
19357,Premium,24.99,0.1226,Low,Priority 4 - Low Risk
1917,Premium,254.88,0.1226,Low,Priority 4 - Low Risk
28699,Standard,191.88,0.1226,Low,Priority 4 - Low Risk
39722,Basic,83.88,0.1226,Low,Priority 4 - Low Risk
32533,Premium,22.49,0.1226,Low,Priority 4 - Low Risk
17469,Standard,191.88,0.1226,Low,Priority 4 - Low Risk
20876,Basic,119.88,0.1226,Low,Priority 4 - Low Risk
45520,Enterprise,49.99,0.1226,Low,Priority 4 - Low Risk
14623,Standard,191.88,0.1226,Low,Priority 4 - Low Risk
13609,Basic,9.99,0.1226,Low,Priority 4 - Low Risk
18428,Premium,209.88,0.1226,Low,Priority 4 - Low Risk
9254,Standard,153.48,0.1226,Low,Priority 4 - Low Risk
17302,Basic,8.99,0.1226,Low,Priority 4 - Low Risk
8180,Premium,269.88,0.1226,Low,Priority 4 - Low Risk
35149,Premium,24.99,0.1226,Low,Priority 4 - Low Risk
48994,Basic,119.88,0.1225,Low,Priority 4 - Low Risk
32755,Standard,12.79,0.1225,Low,Priority 4 - Low Risk
15591,Basic,119.88,0.1225,Low,Priority 4 - Low Risk
32042,Standard,163.07999999999998,0.1225,Low,Priority 4 - Low Risk
49040,Premium,21.24,0.1225,Low,Priority 4 - Low Risk
6937,Standard,172.68,0.1225,Low,Priority 4 - Low Risk
10075,Premium,24.99,0.1225,Low,Priority 4 - Low Risk
12699,Standard,191.88,0.1225,Low,Priority 4 - Low Risk
14922,Standard,191.88,0.1225,Low,Priority 4 - Low Risk
7139,Basic,119.88,0.1225,Low,Priority 4 - Low Risk
40830,Enterprise,599.88,0.1225,Low,Priority 4 - Low Risk
38813,Standard,15.99,0.1225,Low,Priority 4 - Low Risk
17886,Basic,83.88,0.1225,Low,Priority 4 - Low Risk
30348,Standard,134.28,0.1225,Low,Priority 4 - Low Risk
12621,Basic,101.88,0.1225,Low,Priority 4 - Low Risk
20066,Standard,134.28,0.1225,Low,Priority 4 - Low Risk
353,Standard,191.88,0.1225,Low,Priority 4 - Low Risk
13513,Basic,107.88,0.1225,Low,Priority 4 - Low Risk
13569,Enterprise,42.49,0.1225,Low,Priority 4 - Low Risk
40922,Standard,191.88,0.1225,Low,Priority 4 - Low Risk
8950,Enterprise,509.88,0.1225,Low,Priority 4 - Low Risk
18358,Premium,24.99,0.1225,Low,Priority 4 - Low Risk
32729,Premium,21.24,0.1225,Low,Priority 4 - Low Risk
